Time,X,Y,Theta,Linear Velocity,Angular Velocity
9.331999488,-1.7511775494,-0.4999802411,0.0001079887,0.1300060302,5.64393521926831E-05
9.364999936,-1.7468873262,-0.4999797642,0.000109761,0.1300060302,5.64212678000331E-05
9.400000256,-1.7424672842,-0.4999792874,0.0001115863,0.1300060302,5.64025795029011E-05
9.43299968,-1.7381770611,-0.4999788105,0.0001133573,0.1300060302,5.63844077987596E-05
9.466000128,-1.7338869572,-0.4999783039,0.0001151277,0.1300060302,5.63662288186606E-05
9.5,-1.7294667959,-0.4999777973,0.0001169511,0.1300060302,5.63475150556769E-05
9.533000448,-1.725176692,-0.4999772608,0.0001187203,0.1300060302,5.63293942832388E-05
9.565999872,-1.7208864689,-0.4999767542,0.0001204888,0.1300060302,5.63113535463344E-05
9.599999744,-1.7164664268,-0.4999762177,0.0001223103,0.1300060302,5.62928980798461E-05
9.633000192,-1.7121762037,-0.4999756813,0.0001240776,0.1300060302,5.62751556572039E-05
9.665999616,-1.7078860998,-0.4999751449,0.0001258443,0.1300060302,5.62576424272265E-05
9.700000512,-1.7034659386,-0.4999745786,0.0001276639,0.1300060302,5.62399000045843E-05
9.732999936,-1.6991758347,-0.4999740124,0.0001294294,0.1300060302,0.000056223
9.766000384,-1.6948857307,-0.4999734461,0.0001311943,0.1300060302,0.000056206
9.80099968,-1.6904655695,-0.4999728501,0.0001330121,0.1300060302,5.61888155061752E-05
9.83299968,-1.6861753464,-0.4999722838,0.0001347759,0.1300060302,5.61727392778266E-05
9.866000128,-1.6818852425,-0.4999716878,0.0001365392,0.1300060302,5.61572705919389E-05
9.9,-1.6774650812,-0.4999710917,0.0001383554,0.1300060302,0.000056142
9.932,-1.6731749773,-0.4999704957,0.0001401177,0.1300060302,5.61278720851988E-05
9.965999872,-1.6688848734,-0.4999698699,0.0001418795,0.1300060153,5.61144152015913E-05
9.999999744,-1.6644647121,-0.499969244,0.0001436942,0.1300060153,5.61012457183097E-05
10.031999744,-1.6601746082,-0.4999686182,0.0001454551,0.1300060153,5.60891094210092E-05
10.065999616,-1.6558843851,-0.4999679923,0.0001472156,0.1300060153,5.60775479243603E-05
10.099999488,-1.6513060331,-0.4999672771,0.0001501831,0.1350061744,5.59755317226518E-05
10.136000256,-1.6466976404,-0.4999665618,0.0001531515,0.1400062144,5.5885837355163E-05
10.166000384,-1.642077446,-0.4999658465,0.0001549064,0.1400059909,5.59252985112835E-05
10.200000256,-1.6373172998,-0.4999651015,0.0001567146,0.1400059909,5.59146428713575E-05
10.23299968,-1.6326972246,-0.4999643862,0.0001584691,0.1400059909,5.59041618544143E-05
10.266000128,-1.6280770302,-0.4999636412,0.0001602233,0.1400059909,5.5893549870234E-05
10.3,-1.623316884,-0.4999628663,0.0001620302,0.1400059909,5.58823230676353E-05
10.330999552,-1.6186968088,-0.4999621212,0.0001637836,0.140005976,0.000055871
10.365999872,-1.6140766144,-0.4999613464,0.0001655365,0.140005976,5.58601750526577E-05
10.399999744,-1.6093164682,-0.4999605417,0.0001673422,0.140005976,5.58495739824139E-05
10.433000192,-1.604696393,-0.4999597669,0.0001690942,0.140005976,5.58385290787555E-05
10.465999616,-1.5999230146,-0.4999589324,0.0001722649,0.1450061798,5.57203857169952E-05
10.500000512,-1.5948345661,-0.4999580383,0.0001755852,0.1500061154,5.56671402591746E-05
10.532999936,-1.5898844004,-0.4999571741,0.0001773312,0.1500059664,5.56773593416438E-05
10.566000384,-1.5849343538,-0.49995628,0.0001790769,0.1500059515,5.56613449589349E-05
10.600000256,-1.5798341036,-0.4999553561,0.000180875,0.1500059515,5.56438280909788E-05
10.63299968,-1.574884057,-0.4999544621,0.0001826196,0.1500059515,0.000055626
10.666000128,-1.5699338913,-0.4999535382,0.0001843636,0.1500059515,5.56076010980178E-05
10.7,-1.5648337603,-0.4999526143,0.0001861598,0.1500059515,0.000055588
10.733000448,-1.5597304106,-0.4999516308,0.0001896679,0.1550061405,5.55676451767795E-05
10.765999872,-1.5546152592,-0.4999506474,0.0001914078,0.1550059468,5.54764010303188E-05
10.801000192,-1.549186945,-0.4999496043,0.0001951067,0.160006091,5.54623511561658E-05
10.833000192,-1.5439068079,-0.4999485612,0.0001968429,0.160005942,5.53575991943944E-05
10.865999616,-1.5386266708,-0.4999475181,0.0001985783,0.160005942,5.53353856957983E-05
10.899000064,-1.5331865549,-0.4999464154,0.0002003655,0.160005942,5.53123245481402E-05
10.931999488,-1.5279064178,-0.4999453723,0.0002020995,0.160005942,5.52899109607097E-05
10.966000384,-1.5226262808,-0.4999442995,0.0002038328,0.160005942,5.52675337530673E-05
11.000000256,-1.5168979168,-0.4999430776,0.0002086377,0.1700065136,5.50872755411547E-05
11.03299968,-1.5118374825,-0.4999420345,0.0002150531,0.1376653016,0.0001747457
11.06499968,-1.506806016,-0.499940902,0.0002220536,0.1637060195,2.47694345034688E-08
11.1,-1.5007132292,-0.4999392629,0.00023216,0.1938471496,0.0002929132
11.132,-1.4939229488,-0.4999377728,0.0002386872,0.2100098133,5.4221225582296E-05
11.165000448,-1.4869927168,-0.4999361336,0.0002403858,0.2100058794,5.42592679266818E-05
11.199999744,-1.4796944857,-0.4999343455,0.0002452169,0.2150059789,5.43692585779354E-05
11.233000192,-1.4724462032,-0.4999325275,0.0002500886,0.220006004,5.43262358405627E-05
11.265000192,-1.4650329351,-0.49993065,0.0002550342,0.2250059992,5.42028101335745E-05
11.300000512,-1.4573827982,-0.4999287128,0.000256774,0.2250058353,5.39185748493765E-05
11.332999936,-1.4496794939,-0.4999266565,0.0002633196,0.235006541,5.33494021510705E-05
11.366000384,-1.4417712688,-0.4999245703,0.0002684903,0.24000597,5.38589010830037E-05
11.400000256,-1.4334529638,-0.4999222755,0.0002738093,0.2450059205,5.36832230864093E-05
11.43299968,-1.4252147675,-0.4999200106,0.0002791705,0.2500059307,5.36393417860381E-05
11.466000128,-1.4169646502,-0.499917686,0.0002808414,0.2500057817,5.34096616320312E-05
11.5,-1.408464551,-0.4999153018,0.0002825619,0.2500057817,5.34055652678944E-05
11.532,-1.4002144337,-0.4999129772,0.0002842317,0.2500057817,5.33985112269875E-05
11.565999872,-1.3919641972,-0.4999106228,0.000285901,0.2500057817,5.33877100679092E-05
11.599999744,-1.383464098,-0.499908179,0.0002876206,0.2500057817,5.33723177795764E-05
11.631999744,-1.3752139807,-0.4999058247,0.0002892889,0.2500057817,5.33532620465849E-05
11.665999616,-1.3669638634,-0.4999034405,0.0002909565,0.2500057817,5.33304628334008E-05
11.699999488,-1.3584637642,-0.4999009669,0.0002926739,0.2500057518,5.33035927219316E-05
11.732999936,-1.3502136469,-0.4998985529,0.0002943399,0.2500057518,5.32748708792497E-05
11.766000384,-1.3419634104,-0.4998961091,0.000296005,0.2500057817,5.32442209077999E-05
11.800000256,-1.3334633112,-0.4998935759,0.0002977196,0.2500057817,5.32113044755533E-05
11.83299968,-1.3252131939,-0.4998911321,0.0002993827,0.2500057817,5.31787081854418E-05
11.866000128,-1.3169630766,-0.4998886585,0.0003010449,0.2500057817,5.31461009813938E-05
11.9,-1.3084629774,-0.4998860955,0.0003027563,0.2500057817,5.31131809111685E-05
11.933000448,-1.3002128601,-0.4998835921,0.0003044165,0.2500057817,5.30825782334432E-05
11.965999872,-1.2919626236,-0.4998810887,0.0003060757,0.2500057817,0.000053054
11.999999744,-1.2834625244,-0.4998784959,0.0003077843,0.2500057817,5.30275610799436E-05
12.031999744,-1.2752124071,-0.4998759329,0.0003094418,0.2500057817,5.30053766851779E-05
12.065999616,-1.2669622898,-0.4998733997,0.0003110987,0.2500057518,5.29871649632696E-05
12.100000512,-1.2584621906,-0.4998707473,0.0003128052,0.2500057518,5.29728240508121E-05
12.132999936,-1.2502120733,-0.4998681545,0.0003144611,0.2500057518,5.29631106473971E-05
12.166000384,-1.2419618368,-0.4998655617,0.0003161167,0.2500057518,5.2957078878535E-05
12.200000256,-1.2334617376,-0.4998628795,0.0003178223,0.2500057518,5.29538483533543E-05
12.23299968,-1.2252116203,-0.4998602569,0.0003194775,0.2500057518,5.29524659214076E-05
12.266000128,-1.216961503,-0.4998576045,0.0003211326,0.2500057518,5.29515018570237E-05
12.3,-1.2084614038,-0.4998548925,0.0003228378,0.2500057518,5.29495373484679E-05
12.333000448,-1.2002112865,-0.4998522103,0.0003244926,0.2500057518,5.29454373463523E-05
12.365999872,-1.19196105,-0.4998495281,0.0003261472,0.2500057518,5.29381904925685E-05
12.399999744,-1.1834609509,-0.4998467565,0.0003278516,0.2500057518,5.29267490492202E-05
12.433000192,-1.1752108335,-0.4998440444,0.0003295054,0.2500057518,5.29114913661033E-05
12.465999616,-1.1669607162,-0.4998413324,0.0003311586,0.250005722,5.28922028024681E-05
12.499999488,-1.1584606171,-0.499838531,0.0003328612,0.250005722,5.28684686287306E-05
12.532999936,-1.1502104998,-0.4998357594,0.0003345129,0.250005722,5.28422242496163E-05
12.566000384,-1.1419602633,-0.4998330176,0.0003361638,0.250005722,5.28134587511886E-05
12.600000256,-1.1334601641,-0.4998301566,0.0003378637,0.250005722,5.2781881095143E-05
12.634000128,-1.1252100468,-0.4998273551,0.0003395127,0.250005722,0.00005275
12.666000128,-1.1169599295,-0.4998245537,0.0003411606,0.250005722,5.27175725437701E-05
12.7,-1.1084598303,-0.4998216629,0.0003428576,0.250005722,5.26842231920455E-05
12.732,-1.100209713,-0.4998188317,0.0003445036,0.2500057518,5.26525800523814E-05
12.765999872,-1.0919595957,-0.4998159707,0.0003461486,0.2500057518,5.26223557244521E-05
12.799999744,-1.0834593773,-0.49981305,0.0003478425,0.2500057518,5.25934628967661E-05
12.833000192,-1.07520926,-0.4998101592,0.0003494858,0.250005722,5.2568346291082E-05
12.865999616,-1.0669591427,-0.4998072684,0.0003511283,0.250005722,5.25467585248407E-05
12.900000512,-1.0584590435,-0.4998042881,0.0003528199,0.250005722,5.2529780077748E-05
12.932999936,-1.0502089262,-0.4998013675,0.0003544612,0.250005722,5.25195137015544E-05
12.966000384,-1.0419588089,-0.4997984469,0.0003561021,0.250005722,5.25133982591797E-05
13.000000256,-1.0334585905,-0.4997954369,0.0003577925,0.250005722,5.25108953297604E-05
13.03299968,-1.0252084732,-0.4997924864,0.0003594329,0.250005722,5.25112700415775E-05
13.066000128,-1.0169583559,-0.4997895062,0.0003610733,0.250005722,5.25128052686341E-05
13.1,-1.0084582567,-0.4997864366,0.0003627633,0.250005722,0.000052514
13.132,-1.0002081394,-0.4997834265,0.0003644035,0.250005722,5.25140785612166E-05
13.165999872,-0.9919579625,-0.4997804165,0.0003660437,0.250005722,5.25118302903138E-05
13.199999744,-0.9834578633,-0.499777317,0.0003677334,0.250005722,5.2506093197735E-05
13.233000192,-0.975207746,-0.4997742772,0.0003693731,0.250005722,5.24965871591121E-05
13.265999616,-0.9669575691,-0.4997712374,0.0003710124,0.2500056922,5.24829447385855E-05
13.299999488,-0.9584574699,-0.4997680783,0.0003727008,0.2500056922,5.24646675330587E-05
13.332999936,-0.9502073526,-0.4997650087,0.0003743389,0.2500056922,5.2443199820118E-05
13.366000384,-0.9419572353,-0.4997619092,0.0003759763,0.2500056922,5.24186143593397E-05
13.400000256,-0.9334570765,-0.4997587204,0.0003776625,0.2500056922,5.23907001479529E-05
13.43299968,-0.9252069592,-0.4997555912,0.0003792983,0.2500056922,5.23617818544153E-05
13.466000128,-0.9169568419,-0.4997524619,0.0003809331,0.2500056922,5.23317285114899E-05
13.5,-0.9084566832,-0.4997492135,0.0003826165,0.2500056922,5.23002418049146E-05
13.535999744,-0.9002065659,-0.4997460544,0.0003842494,0.250005722,5.22698283020873E-05
13.565999872,-0.8919564486,-0.4997428954,0.0003858814,0.250005722,5.2240226068534E-05
13.599999744,-0.8834562898,-0.4997396171,0.000387562,0.250005722,5.22113114129752E-05
13.633000192,-0.8752061725,-0.4997363985,0.0003891923,0.250005722,5.21855436090846E-05
13.665999616,-0.8669560552,-0.4997332096,0.0003908218,0.2500056922,5.21627662237734E-05
13.700000512,-0.8584558964,-0.4997298717,0.0003924999,0.2500056922,5.21430956723634E-05
13.732000512,-0.8502057791,-0.4997266233,0.0003941282,0.2500056922,5.21281581313815E-05
13.766000384,-0.8419556618,-0.4997233748,0.000395756,0.2500056922,5.21176298207138E-05
13.800000256,-0.833455503,-0.4997200072,0.0003974328,0.2500056922,5.21114707225934E-05
13.83299968,-0.8252053857,-0.4997167289,0.00039906,0.2500056922,0.000052109
13.866999552,-0.8169552684,-0.4997134507,0.0004006872,0.2500056922,5.21091169503052E-05
13.9,-0.8084551692,-0.4997100234,0.0004023636,0.2500056922,5.21107504027896E-05
13.933000448,-0.8002049923,-0.4997067153,0.0004039908,0.2500056922,5.21124311489984E-05
13.965999872,-0.791954875,-0.4997033775,0.0004056179,0.2500056922,5.21128604304977E-05
13.999999744,-0.7834547758,-0.4996999204,0.0004072941,0.2500056922,5.21107504027896E-05
14.031999744,-0.7752046585,-0.4996965528,0.0004089209,0.2500056922,5.21052897966001E-05
14.065999616,-0.7669544816,-0.4996931851,0.0004105475,0.2500056922,5.20958892593626E-05
14.099999488,-0.7584543824,-0.4996896982,0.0004122229,0.2500056922,5.20818721270189E-05
14.132999936,-0.7502042651,-0.4996863008,0.0004138485,0.2500056624,5.20641879120376E-05
14.166000384,-0.7419541478,-0.4996828735,0.0004154735,0.2500056624,5.20428839081433E-05
14.200000256,-0.733453989,-0.4996793568,0.0004171469,0.2500056624,5.20177381986287E-05
14.23299968,-0.7252038717,-0.4996758997,0.0004187704,0.2500056624,5.19908935530111E-05
14.266000128,-0.7169537544,-0.4996724427,0.000420393,0.2500056624,5.19623208674602E-05
14.3,-0.7084535956,-0.4996688664,0.0004220639,0.2500056922,5.19317691214383E-05
14.333000448,-0.7002034783,-0.4996653795,0.0004236847,0.2500056624,5.19016830367036E-05
14.365999872,-0.691953361,-0.4996618927,0.0004253045,0.2500056624,5.1871822506655E-05
14.399999744,-0.6834532022,-0.4996582866,0.0004269726,0.2500056624,0.000051842
14.433000192,-0.6752030849,-0.4996547401,0.0004285907,0.2500056624,5.18146844115108E-05
14.465999616,-0.6669529676,-0.4996512234,0.0004302079,0.2500056624,5.1789731514873E-05
14.500000512,-0.6584528685,-0.4996475577,0.0004318734,0.2500056624,5.1767252443824E-05
14.532999936,-0.6502026916,-0.4996439815,0.0004334893,0.2500056624,5.17491971550044E-05
14.566999808,-0.6419525743,-0.4996404052,0.0004351046,0.2500056624,5.17352818860672E-05
14.600000256,-0.6334524751,-0.4996367097,0.0004367685,0.2500056624,5.17254084115848E-05
14.632000256,-0.6252023578,-0.4996331036,0.000438383,0.2500056624,5.17199405294377E-05
14.666000128,-0.6169521809,-0.4996294975,0.0004399975,0.2500056624,5.17179141752422E-05
14.7,-0.6084520817,-0.4996257424,0.0004416608,0.2500056624,5.17184344062116E-05
14.732,-0.6002019644,-0.4996221066,0.0004432751,0.2500056624,5.17202352057211E-05
14.765000448,-0.5919518471,-0.4996184409,0.0004448894,0.2500056326,0.000051722
14.799999744,-0.5834516883,-0.499614656,0.0004465525,0.2500056326,5.17222724738531E-05
14.833000192,-0.575201571,-0.4996109605,0.0004481667,0.2500056326,0.00005172
14.865000192,-0.5669514537,-0.499607265,0.0004497807,0.2500056326,5.17142179887742E-05
14.899999488,-0.5584512949,-0.4996034503,0.0004514432,0.2500056326,5.17041298735421E-05
14.934000384,-0.5502011776,-0.499599725,0.0004530565,0.2500056326,5.16901272931136E-05
14.966000384,-0.5419510603,-0.4995959699,0.0004546693,0.2500056326,5.16746586072259E-05
15.000000256,-0.5334509611,-0.4995921254,0.0004563303,0.2500056326,5.16551735927351E-05
15.034999552,-0.5252007842,-0.4995883405,0.0004579417,0.2500056326,5.16331965627614E-05
15.069000448,-0.5169506669,-0.4995845556,0.0004595523,0.2500056326,5.16088657604996E-05
15.1,-0.5084505677,-0.4995806515,0.0004612109,0.2500056326,5.15817409905139E-05
15.133000448,-0.5002004504,-0.4995768666,0.0004628198,0.2500056326,5.15538122272119E-05
15.165999872,-0.4919503033,-0.4995730221,0.0004644279,0.2500056326,5.15255305799656E-05
15.199999744,-0.4834501743,-0.4995690882,0.0004660839,0.2500056326,5.1496706873877E-05
15.233000192,-0.475200057,-0.4995652437,0.0004676903,0.2500056326,5.14697421749588E-05
15.265999616,-0.4669499397,-0.4995613694,0.0004692959,0.2500056326,5.14444982400164E-05
15.300000512,-0.4584498107,-0.4995573759,0.0004709493,0.2500056326,5.14210732944775E-05
15.332999936,-0.4501996636,-0.4995535016,0.0004725534,0.2500056326,5.14015773660503E-05
15.366000384,-0.4419495463,-0.4995495975,0.000474157,0.2500056326,5.13858831254765E-05
15.400000256,-0.4334494174,-0.4995455742,0.0004758087,0.2500056326,5.1374106988078E-05
15.43299968,-0.4251993001,-0.4995416403,0.0004774115,0.2500056326,0.000051367
15.466000128,-0.4169491827,-0.4995377064,0.000479014,0.2500056326,0.000051364
15.498999552,-0.4084490538,-0.4995336235,0.000480665,0.2500056326,5.13643644808326E-05
15.533000448,-0.4001989067,-0.4995296597,0.0004822674,0.2500056326,5.13671402586624E-05
15.565999872,-0.3919487894,-0.4995256662,0.0004838699,0.2500056326,0.000051371
15.59900032,-0.3834486604,-0.4995215535,0.000485521,0.2500056326,5.13748054800089E-05
15.633000192,-0.3751985431,-0.49951756,0.0004871236,0.2500056326,5.13768718519714E-05
15.665999616,-0.3669484258,-0.4995135367,0.0004887262,0.2500056326,5.13762352056801E-05
15.699999488,-0.3584482968,-0.4995093644,0.0004903771,0.2500056028,5.13718550791964E-05
15.732999936,-0.3501981497,-0.4995053411,0.0004919792,0.2500056028,5.13634986418765E-05
15.766000384,-0.3419480324,-0.4995012581,0.000493581,0.2500056028,0.000051351
15.800000256,-0.3334479034,-0.4994970858,0.0004952309,0.2500056028,5.13338964083232E-05
15.83299968,-0.3251977861,-0.4994929731,0.0004968316,0.2500056028,5.13137492816895E-05
15.866000128,-0.3169476688,-0.4994888902,0.0004984317,0.2500056028,5.12906699441373E-05
15.9,-0.3084475398,-0.4994846582,0.0005000794,0.2500056028,5.12645237904508E-05
15.933000448,-0.3001973927,-0.4994805157,0.0005016779,0.2500056028,5.12375372636598E-05
15.965999872,-0.2919472754,-0.4994763732,0.0005032755,0.2500056028,5.12096303282306E-05
15.999999744,-0.2834471464,-0.4994721115,0.0005049208,0.2500056028,5.11805919813924E-05
16.033000192,-0.2751970291,-0.4994679391,0.0005065167,0.2500056326,5.11527978233062E-05
16.065999616,-0.2669469118,-0.499463737,0.0005081118,0.2500056326,5.11260768689681E-05
16.100000512,-0.2584467828,-0.4994594157,0.0005097544,0.2500056326,5.11004436702933E-05
16.132999936,-0.2501966655,-0.4994552135,0.000511348,0.2500056326,5.10781865159515E-05
16.166000384,-0.2419465333,-0.4994510114,0.0005129409,0.2500056028,5.10597565153148E-05
16.200000256,-0.2334464043,-0.4994466305,0.0005145815,0.2500056028,5.10442259837873E-05
16.23299968,-0.2251962721,-0.4994423985,0.0005161734,0.2500056028,5.10328864038456E-05
16.266000128,-0.2169461548,-0.4994381368,0.000517765,0.2500056028,5.10263053001836E-05
16.3,-0.2084460258,-0.4994337261,0.0005194046,0.2500056028,5.10237368871458E-05
16.333000448,-0.2001959085,-0.4994294345,0.0005209959,0.2500056028,5.1024562708335E-05
16.365999872,-0.1919457763,-0.499425143,0.0005225871,0.2500056028,5.1027618610533E-05
16.397999872,-0.1834456474,-0.4994207025,0.0005242267,0.2500056028,5.10317768203095E-05
16.433000192,-0.1751955301,-0.4994163811,0.0005258181,0.2500056028,5.10354038851801E-05
16.465999616,-0.1669453979,-0.49941203,0.0005274096,0.2500056028,5.10373174620327E-05
16.499999488,-0.1584452838,-0.4994075596,0.0005290492,0.2500056028,5.10363315697759E-05
16.532999936,-0.1501951516,-0.4994031787,0.0005306404,0.2500056028,5.10316895088181E-05
16.566000384,-0.1419450343,-0.4993987978,0.0005322314,0.2500056028,0.000051023
16.600000256,-0.1334449053,-0.4993942678,0.0005338702,0.2500056028,5.10096178913955E-05
16.63299968,-0.125194788,-0.4993898571,0.0005354603,0.2500056028,5.09926758240908E-05
16.66499968,-0.1169446558,-0.4993854463,0.0005370498,0.2500056028,5.09722667629831E-05
16.7,-0.1084445342,-0.4993808866,0.0005386868,0.2500056028,5.09482561028563E-05
16.733000448,-0.1001944095,-0.499376446,0.0005402749,0.2500056028,5.09227393195033E-05
16.765999872,-0.0919442847,-0.4993719757,0.0005418622,0.2500056028,5.08957127749454E-05
16.799999744,-0.0834441558,-0.4993673563,0.0005434967,0.2500056028,0.000050867
16.833000192,-0.0751940385,-0.499362886,0.0005450823,0.2500056028,5.08389057358727E-05
16.865999616,-0.0669439137,-0.4993583858,0.000546667,0.250005573,5.08112898387481E-05
16.899000064,-0.0584437847,-0.4993537366,0.0005482989,0.250005573,5.07840522914194E-05
16.932999936,-0.05019366,-0.4993492067,0.0005498821,0.250005573,5.07598888361827E-05
16.96599936,-0.0419435389,-0.4993446767,0.0005514645,0.250005573,5.07390723214485E-05
16.999000832,-0.0334434099,-0.4993399978,0.0005530942,0.250005573,5.07205841131508E-05
17.035000576,-0.0251932889,-0.4993354082,0.0005546753,0.250005573,5.07060503878165E-05
17.065999104,-0.016943166,-0.4993308485,0.000556256,0.250005573,5.06952237628866E-05
17.10300032,-0.0084430389,-0.4993261099,0.0005578844,0.250005573,0.000050688
17.132,-0.0001929164,-0.4993215203,0.0005594647,0.250005573,0.000050686
17.166000896,0.0080572059,-0.499316901,0.0005610449,0.250005573,5.06871765537653E-05
17.199999744,0.0165573321,-0.4993121326,0.000562673,0.250005573,5.06906180817168E-05
17.232999168,0.024807455,-0.4993074834,0.0005642533,0.250005573,5.06947726535145E-05
17.26600064,0.0330575779,-0.4993028045,0.0005658336,0.250005573,5.06983669765759E-05
17.299999488,0.0415577032,-0.4992980063,0.0005674619,0.250005573,5.07001204823609E-05
17.33300096,0.0498078279,-0.4992933273,0.0005690422,0.250005573,5.06988435517997E-05
17.366000384,0.0580579489,-0.4992886186,0.0005706223,0.2500055432,5.06938558828551E-05
17.399999232,0.0665580779,-0.4992837608,0.0005722501,0.2500055432,5.06844226038083E-05
17.433000704,0.0748081952,-0.499279052,0.0005738297,0.2500055432,0.000050671
17.466000128,0.08305832,-0.4992743134,0.0005754087,0.2500055432,5.06537944602314E-05
17.499998976,0.0915584415,-0.4992694259,0.0005770349,0.2500055432,5.06326978211291E-05
17.533000448,0.0998085663,-0.4992646575,0.0005786126,0.2500055432,5.06114629388321E-05
17.565999872,0.108058691,-0.4992598891,0.0005801896,0.2500055432,5.05880852870178E-05
17.600000768,0.1165588126,-0.4992549419,0.0005818135,0.2500055432,5.05624884681311E-05
17.633000192,0.1248089373,-0.4992501438,0.0005833889,0.2500055432,5.05368589074351E-05
17.665999616,0.1330590546,-0.4992453456,0.0005849634,0.250005573,5.05106945638545E-05
17.700000512,0.1415591836,-0.4992403686,0.0005865848,0.250005573,0.000050484
17.732999936,0.1498093009,-0.4992355108,0.0005881578,0.250005573,5.04595227539539E-05
17.76599936,0.1580594331,-0.499230653,0.00058973,0.250005573,5.04383096995298E-05
17.800000256,0.1665595472,-0.4992256463,0.0005913492,0.250005573,5.04188355989754E-05
17.83299968,0.1748096794,-0.4992207587,0.0005929202,0.250005573,5.04028939758427E-05
17.865999104,0.1830597967,-0.4992158711,0.0005944906,0.2500055432,5.03903938806616E-05
17.9,0.1915599257,-0.4992108345,0.0005961083,0.2500055432,5.03814408148173E-05
17.932999424,0.199810043,-0.4992059171,0.0005976782,0.2500055432,5.03765695611946E-05
17.966000896,0.2080601603,-0.4992009699,0.000599248,0.2500055432,5.03755909448955E-05
17.999999744,0.2165602893,-0.4991958737,0.0006008653,0.2500055432,0.000050379
18.032999168,0.2248104215,-0.4991909266,0.0006024352,0.2500055432,5.03842093166895E-05
18.06600064,0.2330605388,-0.4991859496,0.0006040052,0.2500055432,5.0390102842357E-05
18.099999488,0.2415606678,-0.4991807938,0.0006056228,0.2500055432,5.03954106534366E-05
18.13300096,0.2498107851,-0.4991758168,0.000607193,0.2500055432,5.03985211253166E-05
18.166000384,0.2580609024,-0.49917081,0.0006087631,0.2500055432,5.03985611430835E-05
18.199999232,0.2665610313,-0.4991656244,0.0006103807,0.2500055432,5.03946321259718E-05
18.233000704,0.2748111486,-0.4991605878,0.0006119506,0.2500055432,5.03865994687658E-05
18.266000128,0.2830612659,-0.4991555214,0.00061352,0.2500055432,5.03744086017832E-05
18.300001024,0.2915613949,-0.499150306,0.0006151366,0.2500055432,5.03578085044865E-05
18.333000448,0.2998115122,-0.4991452396,0.0006167051,0.2500055432,5.03382943861652E-05
18.365999872,0.3080616295,-0.4991401434,0.0006182729,0.2500055432,5.03160699736327E-05
18.400000768,0.3165617585,-0.4991348982,0.0006198875,0.2500055432,0.000050291
18.432000768,0.3248118758,-0.4991297722,0.0006214538,0.2500055432,5.02653783769347E-05
18.465999616,0.3330619931,-0.4991246462,0.0006230193,0.2500055432,0.000050239
18.500000512,0.3415621221,-0.4991193414,0.0006246315,0.2500055432,5.02118127769791E-05
18.532999936,0.3498122394,-0.4991141856,0.0006261955,0.2500055432,0.000050186
18.56599936,0.3580623567,-0.4991090298,0.0006277587,0.2500055432,5.01631511724554E-05
18.600000256,0.3665624857,-0.4991036952,0.0006293685,0.2500055432,5.01416288898326E-05
18.63299968,0.374812603,-0.4990985096,0.0006309303,0.2500055432,5.01231297675986E-05
18.665999104,0.3830627501,-0.4990932941,0.0006324915,0.2500055432,5.0107621063944E-05
18.7,0.3915628493,-0.4990878999,0.0006340996,0.2500055432,5.00952883157879E-05
18.732999424,0.3998129964,-0.4990826845,0.00063566,0.2500055432,5.00871501571965E-05
18.766000896,0.4080631137,-0.4990774393,0.0006372203,0.2500055432,5.00827554787975E-05
18.799999744,0.4165632427,-0.4990720153,0.0006388276,0.2500055432,5.00817513966467E-05
18.832999168,0.42481336,-0.4990667403,0.0006403878,0.2500055432,0.000050085
18.86600064,0.4330634773,-0.4990614653,0.000641948,0.2500055432,5.00904716318473E-05
18.899999488,0.4415636063,-0.4990560114,0.0006435556,0.2500055432,5.00965979881585E-05
18.93300096,0.4498137236,-0.4990506768,0.000645116,0.2500055134,5.01016365888063E-05
18.966000384,0.4580638409,-0.499045372,0.0006466765,0.2500055134,5.01045251439791E-05
18.999999232,0.4665639699,-0.4990398586,0.0006482843,0.2500055134,5.01041831739713E-05
19.033000704,0.4748140872,-0.499034524,0.0006498447,0.2500055134,5.00999303767458E-05
19.066000128,0.4830642045,-0.4990291595,0.0006514049,0.2500055134,5.00915048178285E-05
19.099998976,0.4915643334,-0.4990236163,0.0006530119,0.2500055134,5.00784990435932E-05
19.133000448,0.4998144507,-0.4990182221,0.0006545712,0.2500055134,0.000050062
19.165999872,0.508064568,-0.4990128279,0.00065613,0.2500055134,5.00422356708441E-05
19.200000768,0.5165646672,-0.4990072548,0.0006577353,0.2500055134,5.00191126775462E-05
19.233000192,0.5248147845,-0.4990018308,0.0006592926,0.2500055134,4.99946836498566E-05
19.265000192,0.5330649018,-0.498996377,0.0006608493,0.2500055134,0.000049969
19.300000512,0.5415650606,-0.4989907444,0.0006624522,0.2500055134,4.99418565595988E-05
19.332999936,0.5498151779,-0.4989852905,0.0006640073,0.2500055134,4.991556488676E-05
19.36599936,0.5580652952,-0.4989798069,0.0006655615,0.2500055134,0.000049891
19.400000256,0.5665653944,-0.4989741445,0.0006671621,0.2500055134,0.000049868
19.43299968,0.5748155117,-0.498968631,0.0006687149,0.2500055134,4.98474109917879E-05
19.465999104,0.583065629,-0.4989631176,0.000670267,0.2500055134,4.98292829433922E-05
19.5,0.5915657878,-0.4989574254,0.0006718655,0.2500055134,4.98138069815468E-05
