Time,LM_1_Range,LM_1_Bearing,LM_2_Range,LM_2_Bearing,LM_3_Range,LM_3_Bearing,LM_4_Range,LM_4_Bearing
26.500000512,nan,nan,3.4181489701,-4.8243874326,0.2076496423,-4.1191301963,2.2195171452,-0.3021143665
26.532999936,nan,nan,3.2021137302,-4.7985541489,0.2427679091,-3.9377537684,2.0962769337,-0.0555780656
26.56599936,nan,nan,2.942209515,-4.7429622013,0.8880092568,-4.102559181,2.3479771745,-0.1104084191
26.600000256,nan,nan,3.1940748297,-4.8933981743,0.2205565429,-3.906887435,2.2579452242,-0.0937935834
26.63299968,nan,nan,3.2320720766,-4.8729861225,0.4912016515,-3.9863368918,2.2530982331,-0.0322613772
26.66199936,nan,nan,3.3934787116,-4.8771379409,0.2723455984,-4.0816752407,2.1104972046,-0.1772502925
26.7,nan,nan,2.9596103208,-4.9504785445,0.4737649702,-3.9873211718,2.1887006788,-0.0687096052
26.736999168,nan,nan,3.4079541455,-4.9786666486,0.5361747192,-4.0065677931,1.9048506819,-0.1884167756
26.767999744,nan,nan,3.2283554391,-4.7866755497,0.5072805061,-3.8742341246,2.0753084475,-0.1335532012
26.799999744,nan,nan,3.4841081069,-5.0293306477,0.2893483919,-3.964652892,2.1656414883,-0.2868665103
26.832999168,nan,nan,3.1592976227,-4.862119682,0.2313162009,-3.8702724272,2.2587263114,-0.3526766469
26.86600064,nan,nan,3.185636388,-4.8365083703,0.5644434877,-3.9981542603,2.0180289645,-0.0863581238
26.899999488,nan,nan,3.4167289075,-4.8934200261,0.2095003201,-3.7174521631,1.9610241991,-0.0544140968
26.93300096,nan,nan,nan,nan,0.1186745579,-3.9855650308,2.2742599509,-0.1437581405
26.963999488,nan,nan,3.2130416255,-4.8763535792,0.3698952301,-3.8004779952,2.1779352107,-0.1659660767
26.99700096,nan,nan,3.3180692168,-4.9985449405,0.5545975809,-3.8158991483,1.9899472762,-0.3650139537
27.033000704,nan,nan,3.1560800364,-4.9085405714,0.3121652762,-3.8608762153,2.014311548,-0.2215773947
27.066000128,nan,nan,3.280476676,-4.698904333,0.2263760452,-3.7646324002,2.0862052499,-0.1284268474
27.099998976,nan,nan,3.2693555071,-4.6901828022,0.9270162148,-3.753186219,2.2987127269,-0.0404109777
27.133000448,nan,nan,3.0564254251,-4.8296513274,0.5677788593,-3.7922697709,1.8165180775,-0.0876017477
27.165999872,nan,nan,3.1685153482,-4.7644534024,0.4982434048,-3.7456499096,2.1130802374,-0.0341189653
27.200000768,nan,nan,3.4543087493,-4.7630689153,0.4193572414,-3.9431747741,1.9230241445,-0.0533010581
27.233000192,nan,nan,3.3036851873,-4.7436884129,0.749349155,-3.8728705149,2.345616518,-0.284001543
27.273999104,nan,nan,3.3109362949,-4.8552211536,0.2510219247,-3.6993396359,1.9123873426,-0.1556683605
27.300000512,nan,nan,3.3372397386,-4.7094453181,1.0518370703,-3.7408354488,1.5405378477,-0.2783501016
27.332999936,nan,nan,3.3286509931,-4.7319809078,0.5501720265,-3.7624197789,1.9947851233,-0.0683016792
27.364999936,3.3177106654,0.783499732,3.0494490113,-4.8023821809,0.7187818676,-3.6749665659,2.0442398317,-0.1661520918
27.399000832,nan,nan,3.3722640587,-4.8378732092,0.4290813189,-3.9053617638,2.1456457039,-0.1388619574
27.43299968,nan,nan,3.4146695045,-4.7547782071,0.6441770077,-3.7662891648,2.0937475218,-0.1723147344
27.465999104,3.3850718104,0.7318979596,3.3922582225,-4.8096260522,0.4716370905,-3.6461669993,2.0616268103,-0.0795596185
27.5,nan,nan,3.3162650425,-4.8348624416,0.503644836,-3.7110339128,2.2500419248,0.0010497711
27.532999424,nan,nan,3.097394175,-4.8455748723,0.8985705369,-3.7076337599,1.9955376708,-0.1637075466
27.564,3.4718685134,0.7596503233,3.431067916,-4.6658382718,0.5256637675,-3.7126497987,1.787437705,-0.043402047
27.599999744,nan,nan,3.064601202,-4.6796911901,0.9017110999,-3.6314152356,1.8302475666,-0.1728901386
27.631999744,3.3262384911,0.9199916348,nan,nan,0.5062289783,-3.5971061332,2.0907361309,-0.0969792267
27.66600064,3.4596896851,0.5911008946,3.3393044495,-4.932425312,0.823321443,-3.6732856157,1.8232402027,-0.0010998671
27.695999744,nan,nan,3.1851577217,-4.6326846169,0.8861456398,-3.6336000148,1.8818159046,-0.1577058988
27.73300096,nan,nan,3.3519587668,-4.8881035831,0.3171361339,-3.8218948603,1.6601091279,-0.2837855003
27.766000384,nan,nan,3.0103728197,-4.6656568127,0.505444175,-3.4029674706,1.5443503996,-0.1610366353
27.799999232,3.3963787779,0.8783678139,3.3694756433,-4.569876044,0.8485188463,-3.452517284,2.0473416382,-0.1937251686
27.833000704,nan,nan,3.2392052245,-4.7414332603,0.6424603545,-3.6358940807,2.0809641904,-0.1450204922
27.866000128,nan,nan,3.4678518841,-4.7521911316,0.5058581917,-3.5648075681,1.5619156438,-0.0582264651
27.900001024,nan,nan,3.0771188306,-4.8046902497,1.0141400854,-3.5455071854,1.6513737237,-0.3125041498
27.933999872,nan,nan,3.4116372937,-4.7681160887,0.393012778,-3.6429618509,2.0381835246,-0.1227634976
27.965999872,3.4472006605,0.6415893434,3.4138009405,-4.836909325,0.6818304911,-3.5846338139,1.3343180045,-0.0856676613
27.998999296,nan,nan,3.2243446266,-4.7202219346,0.4170999791,-3.451322912,1.8337015951,-0.2207586562
28.033000192,nan,nan,3.3844912117,-4.8600227565,0.976162829,-3.4662470385,1.9637113773,-0.2850805085
28.065999616,nan,nan,3.2972706632,-4.7689896517,0.8856393543,-3.608391186,2.0427254376,-0.1148815426
28.100000512,3.3001718231,0.8263385694,3.0719634775,-4.7211257763,0.4423046402,-3.6491705619,1.6794456746,-0.1482665411
28.132000512,3.3326928978,0.7139842587,3.2467006465,-4.6974966871,0.8797375424,-3.5582855369,1.6501019752,-0.0262655669
28.16599936,nan,nan,3.2739974117,-4.6947487104,0.8697283002,-3.5535643119,1.6264481303,-0.1687265447
28.200000256,nan,nan,nan,nan,0.5366536452,-3.5842063471,1.9098685466,-0.1006391984
28.232000256,nan,nan,3.313326364,-4.6232117019,1.1245551986,-3.5816308581,2.0613537297,-0.0862551084
28.27100032,3.3096261838,0.9739408981,3.2082260253,-4.4715506019,0.5792854846,-3.5287016402,1.9125679899,-0.1620564081
28.300999424,nan,nan,3.3343657147,-4.5783079651,0.4843136355,-3.3633715004,2.0705659847,-0.248068953
28.332,nan,nan,nan,nan,1.1707009597,-3.5210410505,1.9381222818,-0.0427136529
28.364999424,nan,nan,3.329245551,-4.6988371596,0.9335058844,-3.3518956057,1.8171319369,-0.0127084172
28.399999744,nan,nan,2.9839949202,-4.6612346382,0.7352118757,-3.4426730805,1.9165162458,-0.2702684986
28.431999744,nan,nan,3.0826378257,-4.5299033349,0.6012506754,-3.4961151156,1.8516009521,-0.1557060345
28.46600064,nan,nan,3.4615154238,-4.6676649643,0.7556215666,-3.3074708567,1.743428027,0.0004416683
28.499999488,nan,nan,3.3156968226,-4.4048221061,0.6356299957,-3.398453364,2.0501016475,-0.1355510958
28.53300096,nan,nan,3.1750538185,-4.4773225068,0.799873049,-3.511176654,1.8527303687,-0.047282635
28.566000384,nan,nan,3.2051345626,-4.567002986,0.6484459339,-3.5496378852,1.8889528374,-0.0483766457
28.598999808,3.3559630464,1.0745096597,3.231232869,-4.584050723,0.9299447002,-3.6101736101,1.8682464978,-0.1572638189
28.633000704,nan,nan,3.3557668434,-4.6298560748,0.7570990315,-3.4735480482,1.5577402273,-0.2856875046
28.666000128,nan,nan,3.1987368012,-4.5610265928,0.7945442591,-3.5457766568,1.8666392157,-0.0980022377
28.699998976,nan,nan,3.0258297868,-4.4874067321,0.7329659243,-3.3973596676,1.5194205309,-0.1027379903
28.730999552,3.3661534986,0.9144600644,nan,nan,1.1288828623,-3.387724101,1.8269321365,0.1840828322
28.765999872,nan,nan,3.3976601633,-4.6865402514,0.8398529376,-3.4196461436,1.8430170126,-0.1631625079
28.800000768,3.3828450618,1.030847906,3.1074533365,-4.6066888955,1.045768881,-3.6381846146,1.8733008967,-0.1292069962
28.833000192,nan,nan,3.2878606245,-4.5084077384,0.9456897308,-3.360393011,1.5201989768,0.0134976183
28.865999616,nan,nan,3.3311009725,-4.3790596208,0.8409338951,-3.4152482217,1.7081220411,0.0595393913
28.900999936,nan,nan,3.3445598763,-4.4879985725,0.726811788,-3.3609899368,1.6871002589,-0.2183563893
28.932999936,nan,nan,3.3142766906,-4.5278468949,1.0011479837,-3.4848421366,1.7051259567,-0.0200640242
28.96599936,3.3669085075,1.2860858478,3.3352592828,-4.3119293466,0.8683159067,-3.3433983401,1.823497765,0.0456014144
29.000000256,3.415232464,1.0036037161,2.9094517081,-4.457793053,1.3694633103,-3.4131103864,1.4619950014,-0.2205616704
29.03299968,nan,nan,3.1609155562,-4.59455431,0.8785147944,-3.2435533741,1.7035059994,-0.0050482897
29.065999104,nan,nan,2.9701805503,-4.6421754165,0.941240725,-3.0784023045,2.0905950407,0.0278936033
29.1,3.2103468644,1.0060880048,3.0461461883,-4.429939331,1.1816778016,-3.4832467038,1.6056574343,-0.0455311822
29.132999424,nan,nan,2.7699677999,-4.385081383,1.1672431741,-3.2118915095,1.3713626828,-0.0845472316
29.166000896,3.2501346946,1.0851346191,3.3967497632,-4.6594319878,1.00005006,-3.3064776309,1.5270167316,0.0715605388
29.19900032,3.4272895695,1.0924562834,3.0282459918,-4.6178014476,1.2626526893,-3.4888843227,1.7642325751,-0.2058766506
29.230000896,3.2747464948,1.145535435,3.2880456509,-4.4861692637,1.2146920627,-3.3550944112,1.3358834346,0.0487369569
29.26600064,3.2391672983,1.0848763288,2.9667672621,-4.5811695331,0.9442793887,-3.2552348392,1.6594203045,-0.0665510392
29.299999488,nan,nan,3.0739815186,-4.5506038,1.3803102266,-3.236414124,1.4486080285,-0.0520526981
29.33300096,3.1934251715,1.0743362062,3.2652285141,-4.462257003,1.5341347943,-3.190800019,1.367743185,-0.132063921
29.366000384,nan,nan,2.9811991739,-4.4788088649,0.9478836465,-3.1282622024,1.1964391129,-0.0425002709
29.399999232,nan,nan,nan,nan,0.8130113341,-3.2137153938,1.5689708335,0.0287903424
29.433000704,nan,nan,3.2642947006,-4.4576131426,0.7780998172,-3.2230219732,1.3807218113,-0.0106806256
29.465000704,nan,nan,3.0633255789,-4.4487717939,0.9094093084,-3.3975033032,1.224305834,0.011230433
29.500001024,nan,nan,3.4184127635,-4.4281422549,1.2855664565,-3.2341661827,1.3514095344,-0.0849280608
29.533000448,nan,nan,3.1641887685,-4.4160753447,1.0008719238,-3.1532094478,1.3997668414,-0.1122890433
29.565999872,3.4372219275,1.2183162197,3.046516624,-4.4584878769,0.8795500568,-3.288807555,1.1482561564,-0.0382283014
29.600000768,3.3738306199,0.8637440695,3.4235976743,-4.4024206279,0.9919049678,-3.1324121796,1.3249717258,-0.0599048695
29.633000192,3.4637433877,1.0741353036,2.849097276,-4.3680231077,1.1130209577,-3.178648523,1.3015341452,0.0331712194
29.665999616,3.1840874404,1.0651418469,3.3500350844,-4.5282443393,1.0853335011,-3.2673571007,1.5922020819,-0.0090033607
29.70199936,nan,nan,3.3978390093,-4.553984538,1.029120297,-3.2949328894,1.1435972293,0.2178960582
29.732999936,3.3921696445,1.0139577173,2.7338488261,-4.4354562045,1.109496031,-3.2152972849,1.4999126452,-0.0966574152
29.768000256,3.4162483102,0.9126034772,nan,nan,1.1491775865,-3.3403683674,1.2929322462,0.0241656776
29.800000256,3.1807683667,0.9939907091,3.2468055054,-4.2414017736,1.0875131835,-3.2510683467,1.210060956,0.0441318841
29.83299968,3.4682762456,1.1784177127,3.4059381682,-4.484439176,1.302070363,-3.0911301391,1.5787231706,0.0626880467
29.865999104,3.4462632856,1.2275542816,3.345318229,-4.3931411776,0.901071164,-3.2055351351,1.3278689649,0.1540584717
29.9,3.3823312563,1.0309274075,2.9933910955,-4.2761309419,1.1865482329,-3.2588698362,1.2686968113,-0.0001295745
29.932999424,nan,nan,3.1097288962,-4.2864210582,1.2575559562,-3.4865665553,1.1723385917,0.041814378
29.966000896,3.262420974,1.2577219776,3.4128064534,-4.2786773164,1.1875469346,-3.1554983236,1.3530808951,-0.0691747216
29.999999744,3.3232363629,1.1342437199,nan,nan,0.8652569905,-3.11444247,1.239453265,0.0297361371
30.032999168,3.2640869014,1.2585636429,3.3092693057,-4.398886637,1.4666198078,-3.1070813087,1.4482852563,-0.090173912
30.06600064,3.4670736573,1.0949745082,3.467795996,-4.4314344588,1.1462736744,-3.2777608163,1.3304038201,0.0612753039
30.099999488,nan,nan,3.4710431999,-4.4101638869,1.2504612301,-3.4414781155,0.7897377714,-0.1411275009
30.13300096,3.1887645044,1.3078687003,2.847691165,-4.4117419437,1.5561567588,-3.0010130777,0.9353857059,0.1502564185
30.166000384,3.4575226887,1.0586917682,3.4438555791,-4.3819513939,1.2807075848,-3.1296150971,1.5024310987,0.0369689579
30.199999232,2.9253730716,1.3722437653,3.0856741421,-4.3124971266,1.1393126613,-3.2910946741,1.0138844607,0.0281335164
30.233000704,3.4617269483,1.2098167437,3.2173555854,-4.5144739808,1.2194637993,-3.3129748463,1.3331295271,0.1055548906
30.266000128,3.261689183,1.1472501285,3.2572774083,-4.3014320794,1.353508225,-3.1941568653,1.3542660839,-0.045675216
30.299998976,3.377981668,1.1346272285,3.1296547983,-4.482437956,1.0079590295,-3.2083729179,1.3577184981,-0.0730496644
30.333000448,3.1096699307,1.2840486345,2.9268108082,-4.3837119176,1.2164616358,-3.2685001154,1.2380756373,-0.0490626797
30.365999872,3.4440287421,1.4037935512,3.2984679023,-4.4656195832,1.33526695,-3.1554751865,1.2130395588,0.0713764355
30.400000768,nan,nan,3.2942814786,-4.3872526647,1.219630956,-3.1235477474,1.0573737836,0.0489958081
30.433000192,3.2762751242,1.0777825199,nan,nan,1.2430752633,-3.1524551126,1.6419024746,0.1768387529
30.465999616,3.1719016861,1.2995820782,2.9720219265,-4.2770568723,1.0136465672,-3.1675097617,1.1316924754,0.2030620087
30.500000512,3.2914825104,1.044141482,3.4119119444,-4.3537306995,1.3564069204,-3.2743458592,1.1327483269,-0.0389979791
30.532999936,3.2706490558,1.3063653543,3.4016637059,-4.268569169,1.2867784451,-3.2549311184,0.8089763978,0.107623475
30.56599936,3.3605092348,0.983485721,3.1745992169,-4.4190682057,1.6861059631,-3.4095802635,0.9150013283,-0.0087203658
30.600000256,3.0390409692,1.0258864621,3.1986059783,-4.5752118945,1.0943414488,-3.156013914,1.1495452089,0.0398542945
30.63299968,3.4006845154,1.128474163,nan,nan,1.3313588901,-3.3361891366,1.3674112308,0.0548734436
30.665999104,3.1343510247,1.0925400166,3.2923622223,-4.4480828454,0.96793672,-3.143871492,1.1444205957,-0.009029693
30.7,3.2825254429,1.0616005759,3.3321313927,-4.2793260932,1.3326160226,-3.1441356331,1.2731775893,0.0573260301
30.732999424,3.4521398637,1.1854552638,3.2463100062,-4.4989738455,1.6001441545,-3.3719325718,1.4053103375,0.182614127
30.766000896,3.3014327421,1.1322695918,3.2530844772,-4.3952584481,1.4062190356,-3.2610208653,0.9645727691,-0.0479040069
30.799999744,3.3272882507,1.1528852275,nan,nan,1.3867965922,-3.3522044532,1.1130208237,-0.07498328
30.832999168,3.4268391671,1.1074485619,3.2973627562,-4.3434720679,1.5416091062,-3.261143325,1.0939344095,-0.1261335164
30.86600064,3.0513238996,1.040159004,3.0332585853,-4.3970284613,1.1809496063,-3.2443045948,1.2152290182,-0.1321602736
30.899999488,3.4926101536,1.071173818,3.2838001866,-4.4428462948,1.2501141636,-3.4110301168,1.2119266086,-0.040433641
30.93300096,3.4286086718,1.0971771469,3.2278140103,-4.4121433122,1.2440928691,-3.3886126935,1.2564729667,-0.0870232032
30.963000064,3.1881556829,1.0793198692,3.4353678795,-4.565250793,1.2540990574,-3.182432102,0.8909580823,-0.2387865877
30.998000384,2.8889385583,0.9799706472,3.4234864224,-4.5139241909,1.5466999398,-3.3210095638,0.8100394606,-0.1355452828
31.033000704,3.1440897919,1.1883289789,3.413176985,-4.4787808542,1.4374113715,-3.2604196728,1.41263009,-0.2332565459
31.065000704,3.0885120053,1.1052282812,nan,nan,1.4145236199,-3.3787590202,1.0332508027,0.1372210258
31.098999552,3.3900077459,1.1096645244,nan,nan,1.1471025708,-3.3095945443,0.974381709,-0.1431352484
31.133000448,3.3023641975,0.8495147063,3.325180715,-4.2742372541,1.4090138205,-3.3800187027,1.1108698024,-0.160046781
31.165000448,3.3051573371,1.0234930323,3.2231068334,-4.3010699419,1.2303622577,-3.4241852942,1.0633963795,-0.211098982
